video,shot_number,category,cluster,interactions_number_speakers_2,interactions_number_speakers_3,interactions_number_speakers_4,interactions_number_speakers_4+,intervention_short,intervention_long,speakers_type_ponctuel,speakers_type_localise,speakers_type_present,speakers_type_regulier,speakers_type_important,speaker_distribution,mean_number_of_faces,std_number_of_faces,inter_intensity_variation1,inter_intensity_variation2,inter_intensity_variation3,inter_intensity_variation4,inter_intensity_variation5,inter_intensity_variation6,inter_intensity_variation7,inter_intensity_variation8,inter_intensity_variation9,intra_intensity_variation1,intra_intensity_variation2,intra_intensity_variation3,intra_intensity_variation4,intra_intensity_variation5,intra_intensity_variation6,intra_intensity_variation7,intra_intensity_variation8,intra_intensity_variation9,number_shot_transition,number_speaker_transition,speech,music,speech_with_music,speech_with_non_music,non_speech_with_music,non_speech_with_non_music,words,duration
FestasCCH-procissao777.xml,1,default_category,24,4.97,0.0,0.0,93.22,0.0,0.0,0.0,0.0,0.0,5.03,86.42,100.0,11.666666666666666,8.259674462242577,24.8196078431,13.6941176471,21.4,9.14117647059,22.7411764706,10.8901960784,32.4117647059,7.89803921569,27.2392156863,37.2549019608,38.431372549,38.8235294118,38.431372549,30.1960784314,41.1764705882,32.9411764706,32.1568627451,34.1176470588,340.909090909,1.13636363636,90.52,46.82,40.43,50.09,6.39,2.19,3.71727748691,1.54834169086
Singedtentacle-RuffAndReddyThreesACrowdInACloud692.xml,1,movies_and_television,30,2.41,0.0,0.0,15.72,8.38,2.83,0.0,6.11,8.25,14.25,0.0,100.0,4.75,3.2691742076555053,33.3647058824,37.6352941176,36.2470588235,35.2823529412,39.8705882353,39.6745098039,31.6039215686,33.737254902,35.0274509804,13.3333333333,13.3333333333,16.0784313725,14.5098039216,11.7647058824,12.9411764706,12.9411764706,12.5490196078,12.1568627451,1053.67793241,3.7773359841,6.76,97.44,5.85,0.81,91.58,1.28,0.602094240838,4.42509017331
Glassbeadcollective-HoldingTheNYPDAccountable156.xml,1,documentary,33,0.0,0.0,0.0,95.82,1.19,0.0,0.0,0.0,0.59,7.07,86.24,100.0,3.8333333333333335,2.4094720491334933,19.8666666667,20.4078431373,19.6196078431,30.3294117647,29.2823529412,28.662745098,31.3529411765,29.0039215686,31.9882352941,17.2549019608,18.8235294118,18.8235294118,18.8235294118,21.1764705882,20.3921568627,21.1764705882,21.1764705882,21.1764705882,538.757559098,16.3826278175,93.85,24.05,19.32,74.53,4.73,1.38,37.0287958115,16.0024632709
Lopendvuur-LawnDownstream917.xml,1,music_and_entertainment,28,0.0,0.0,0.0,0.0,0.0,99.22,99.22,0.0,0.0,0.0,0.0,100.0,0.0,0.0,99.2156862745,93.6784313725,94.9019607843,96.5764705882,83.9215686275,96.1843137255,90.9803921569,94.7098039216,98.8235294118,0.0,0.78431372549,0.0,4.70588235294,0.0,4.70588235294,0.0,2.35294117647,0.0,50.0,0.0,93.57,5.35,4.86,88.56,0.49,5.24,4.10994764398,1.75947919416
Etopianewsnow-JohnJoshiAtCapitalFusionTalksAboutCarbonFinancePanelIn366.xml,1,the_environment,34,4.78,0.0,12.81,80.77,0.0,0.0,0.0,0.0,0.0,27.69,67.28,100.0,0.0,0.0,69.7843137255,55.2784313725,65.0784313725,88.9921568627,69.0,83.1137254902,98.0117647059,82.7215686275,79.1921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6198830409,7.45614035088,96.75,26.74,24.33,72.35,2.41,0.72,13.7434554974,6.01741884402
TheUptake-CanWeTrustYouWithOurMoneyPresidentialDebateInNashville831.xml,1,politics,33,0.0,0.0,30.49,67.75,0.0,0.0,0.0,0.0,2.88,6.16,88.51,100.0,6.333333333333333,5.228129047119374,16.3215686275,20.3843137255,16.8235294118,19.1647058824,22.3843137255,18.8,25.7607843137,22.1529411765,24.9960784314,4.3137254902,5.49019607843,5.49019607843,5.88235294118,5.09803921569,5.49019607843,4.70588235294,3.13725490196,4.3137254902,481.400437637,1.75054704595,97.66,23.39,22.38,75.02,1.01,0.61,8.95287958115,4.02040995865
ArchiveTVClassics-radarmen_chapter2_512kb836.xml,1,movies_and_television,10,25.51,9.12,23.47,18.21,0.72,6.32,0.0,0.0,27.45,52.46,0.0,100.0,4.285714285714286,2.813959371941744,37.8470588235,37.3294117647,36.3764705882,36.0274509804,38.6980392157,31.0235294118,31.2,30.4078431373,25.8705882353,16.862745098,17.2549019608,16.4705882353,13.7254901961,12.1568627451,12.9411764706,16.0784313725,13.7254901961,13.3333333333,1221.94513716,8.60349127182,22.58,84.7,11.42,11.13,73.28,4.0,5.62827225131,7.05551156858
Nerdcore-028Nerdcore248.xml,1,videoblogging,18,0.0,0.0,0.0,0.0,0.0,92.81,92.81,0.0,0.0,0.0,0.0,100.0,13.666666666666666,10.656244908763854,46.2901960784,40.5137254902,51.9019607843,42.5098039216,34.0745098039,43.5960784314,40.1882352941,28.0274509804,34.9607843137,1.56862745098,9.41176470588,1.56862745098,4.3137254902,19.2156862745,7.05882352941,3.52941176471,9.41176470588,9.01960784314,126.582278481,0.0,92.42,11.33,4.94,86.5,6.39,1.16,3.41623036649,1.38998856339
Politicallunch-PoliticalLunch052708875.xml,1,politics,24,0.0,0.0,0.0,99.62,0.0,0.0,0.0,0.0,5.35,0.0,94.04,100.0,19.75,13.083864108129525,53.3411764706,59.9764705882,61.1725490196,56.4470588235,68.8196078431,63.137254902,50.5098039216,51.9254901961,55.3019607843,12.1568627451,11.3725490196,14.5098039216,12.5490196078,9.41176470588,15.6862745098,14.1176470588,12.1568627451,15.6862745098,398.230088496,7.96460176991,90.2,13.85,8.0,82.2,5.85,3.11,5.22251308901,1.9882114894
PingVision-OpenAtriumPresentationAtBoulderDrupalUserGroupMeetupAt950.xml,1,technology,5,0.0,0.0,0.0,0.0,5.24,0.0,0.0,5.24,0.0,0.0,0.0,100.0,3.0,2.943920288775949,59.7529411765,62.7529411765,62.9019607843,57.3215686275,57.3333333333,59.0039215686,56.0588235294,57.8352941176,58.0,38.0392156863,39.2156862745,36.862745098,37.6470588235,36.862745098,39.2156862745,39.6078431373,37.2549019608,40.7843137255,5135.13513514,0.0,15.24,65.41,8.19,7.05,57.21,22.95,0.0130890052356,0.325503650919
Eddiedotcom-TheCandySong809.xml,1,music_and_entertainment,4,0.0,0.0,0.0,94.6,0.0,0.0,11.01,0.0,13.1,40.6,23.84,100.0,20.363636363636363,23.04648554265419,71.8784313725,57.2235294118,67.1333333333,68.1019607843,51.062745098,67.7843137255,51.1607843137,46.8235294118,50.7725490196,21.1764705882,21.9607843137,24.7058823529,25.4901960784,25.0980392157,25.8823529412,24.7058823529,25.4901960784,25.0980392157,695.187165775,5.34759358289,67.23,37.35,19.43,47.8,17.92,14.5,7.00261780105,3.29022609308
Mtaatv-CannibalIWish186.xml,1,music_and_entertainment,29,23.65,0.0,0.0,0.0,5.88,29.58,0.0,0.0,0.0,3.65,54.99,100.0,10.5,11.543396380615196,24.1176470588,21.8156862745,27.1764705882,35.3529411765,24.7137254902,26.1215686275,23.9254901961,18.8705882353,20.8196078431,20.0,19.2156862745,16.862745098,15.2941176471,13.7254901961,21.1764705882,11.7647058824,14.1176470588,15.2941176471,1626.98412698,0.793650793651,24.76,42.38,12.29,12.47,30.09,44.4,0.0130890052356,2.21694378464
Adobedreamer-WhatIsMySQL343.xml,1,technology,16,0.0,5.21,17.26,64.89,1.92,0.0,0.0,0.0,0.0,7.26,78.78,100.0,0.0,0.0,85.6588235294,89.0784313725,89.2235294118,97.2666666667,98.5843137255,97.6392156863,93.6784313725,94.1725490196,86.0470588235,5.49019607843,6.27450980392,5.09803921569,8.23529411765,8.62745098039,7.05882352941,3.52941176471,1.96078431373,2.35294117647,308.1232493,11.2044817927,91.65,39.78,33.17,58.03,6.61,1.69,6.03403141361,3.14067036157
Politicallunch-PoliticalLunch032408290.xml,1,politics,9,99.65,0.0,0.0,0.0,0.0,0.0,94.72,0.0,4.86,0.0,0.0,100.0,3.5,0.5,56.0784313725,60.462745098,59.6078431373,65.4901960784,60.2588235294,45.4901960784,43.7764705882,40.462745098,40.8039215686,0.0,1.17647058824,0.0,0.0,1.56862745098,0.0,0.392156862745,0.78431372549,0.392156862745,360.36036036,0.45045045045,92.05,6.53,1.84,90.21,4.69,2.45,4.98691099476,1.95302190552
Thecleversheep-TagYourselfAsTwitterTeacher970.xml,1,educational,33,0.0,0.0,5.71,91.74,0.0,0.0,0.0,0.0,0.34,2.21,92.91,100.0,4.0,4.242640687119285,69.937254902,74.2980392157,71.0196078431,70.2117647059,77.0156862745,72.8039215686,63.2862745098,67.4470588235,65.6666666667,27.4509803922,28.2352941176,30.1960784314,24.3137254902,25.8823529412,27.4509803922,25.0980392157,25.8823529412,28.6274509804,544.35483871,5.64516129032,95.42,10.77,8.95,86.47,1.81,2.38,10.8246073298,4.36350840151
ArchiveTVClassics-ep9_512kb845.xml,1,movies_and_television,14,8.45,11.89,10.69,53.17,1.35,0.0,0.0,0.0,13.3,50.97,17.96,100.0,7.714285714285714,7.832428663927313,23.1058823529,21.9490196078,19.8431372549,23.8431372549,25.4078431373,20.5764705882,16.9450980392,20.7333333333,16.9490196078,14.1176470588,14.9019607843,12.1568627451,9.41176470588,11.3725490196,10.1960784314,7.45098039216,10.5882352941,8.62745098039,582.914572864,13.7688442211,27.71,84.62,18.56,9.09,66.06,6.1,9.0445026178,8.75340899094
CalvaryAustin-HeroesSeries09Samson2183.xml,1,religion,19,0.67,0.0,0.0,97.31,0.0,0.0,0.0,0.0,0.11,13.3,82.23,100.0,2.5,2.5,11.0745098039,14.6392156863,11.0862745098,18.1019607843,72.5294117647,17.3411764706,31.6549019608,64.6941176471,24.3058823529,9.41176470588,12.9411764706,9.41176470588,14.1176470588,21.9607843137,13.3333333333,9.41176470588,19.6078431373,8.62745098039,24.9110320285,12.7402135231,46.38,28.84,12.0,34.36,16.84,36.75,65.3795811518,24.7206826779
Henrichy0205blip-LisaKirkHouseOfCardsTour883.xml,1,art,0,0.0,0.0,0.0,0.0,3.76,0.0,0.0,3.76,0.0,0.0,0.0,100.0,5.5,4.645786621588784,45.8,47.7215686275,49.0509803922,43.8039215686,47.2039215686,45.6705882353,40.631372549,42.5254901961,41.4901960784,20.0,18.431372549,18.8235294118,19.2156862745,18.8235294118,20.7843137255,20.0,19.2156862745,21.568627451,1932.11488251,0.0,0.39,99.37,0.39,0.0,98.98,0.29,0.0130890052356,3.36940265681
EconomyInCrisis-ChinasBuyingSpree663.xml,1,citizen_journalism,18,98.59,0.0,0.0,0.0,0.0,0.0,94.89,0.0,3.7,0.0,0.0,100.0,2.0,2.0,13.368627451,25.6,14.568627451,16.0156862745,29.1254901961,20.4039215686,26.7058823529,22.4784313725,22.1882352941,23.137254902,21.1764705882,31.7647058824,14.5098039216,5.88235294118,20.7843137255,6.27450980392,1.96078431373,7.05882352941,144.927536232,0.48309178744,94.18,12.51,9.51,84.53,3.0,1.99,3.92670157068,1.82106096595
Talkradionewsservice-EdSchultzInterviewsSenatorDavidBonior748.xml,1,the_mainstream_media,1,26.55,0.0,4.45,53.42,2.94,0.0,0.0,0.0,6.09,0.0,72.13,100.0,2.0,2.0,5.65490196078,13.4784313725,8.40392156863,6.33333333333,13.8078431373,7.67843137255,10.3568627451,7.96470588235,17.2039215686,9.01960784314,7.8431372549,9.80392156863,7.45098039216,3.92156862745,7.05882352941,2.74509803922,5.88235294118,5.09803921569,154.142581888,4.62427745665,81.8,44.16,30.22,51.48,13.94,4.05,7.14659685864,4.56584850884
Henrichy0205blip-JoshuaCallaghanFordModelT486.xml,1,art,10,14.49,0.0,0.0,0.0,0.0,49.04,0.0,0.0,0.0,0.0,63.2,100.0,12.8,10.457533169921097,46.7294117647,38.6784313725,44.1137254902,45.3803921569,35.8784313725,38.1607843137,36.0862745098,29.1137254902,32.5647058824,19.6078431373,17.2549019608,21.568627451,14.9019607843,12.9411764706,17.6470588235,17.6470588235,14.5098039216,18.0392156863,1351.35135135,1.2012012012,62.3,69.13,33.35,28.94,35.78,1.48,3.76963350785,2.92953285827
ChrisReardon-UnitedKingdomTalkVideoSaturday27thSeptember2008941.xml,1,comedy,34,2.02,5.14,1.14,81.2,1.41,0.93,0.0,0.0,1.36,63.98,20.73,100.0,3.3333333333333335,3.39934634239519,80.9568627451,76.7843137255,54.6862745098,63.4549019608,47.337254902,46.4509803922,40.8470588235,32.3647058824,33.5882352941,23.5294117647,23.5294117647,21.9607843137,11.7647058824,9.41176470588,11.3725490196,12.5490196078,14.5098039216,14.1176470588,31.4645308924,17.5629290618,89.78,22.59,14.96,74.82,7.63,2.44,62.0157068063,30.7556963139
GVTVNEWS-GVTVNews102607NevadaCounty231.xml,1,movies_and_television,4,12.43,10.27,6.89,37.87,1.7,15.64,0.0,0.0,12.9,13.31,55.22,100.0,16.523809523809526,13.549271804783801,7.3137254902,7.03921568627,6.27450980392,6.45490196078,7.27450980392,6.18039215686,5.43529411765,6.27058823529,6.0862745098,20.0,16.0784313725,18.0392156863,14.1176470588,12.1568627451,15.6862745098,12.1568627451,11.3725490196,13.3333333333,613.071139387,3.12319259688,78.62,44.71,29.92,48.7,14.79,5.96,37.8272251309,15.2106976335
Norskdesign-VeienTilBjrvikaHvordanByggeNyIdentitetForOperaen665.xml,1,default_category,1,0.0,3.29,0.0,89.59,0.0,0.0,0.0,0.0,0.27,12.73,78.61,100.0,9.166666666666666,4.297932319409209,10.3803921569,13.1137254902,12.2588235294,17.6705882353,23.6980392157,14.2901960784,10.031372549,11.0078431373,11.1490196078,7.05882352941,6.27450980392,12.9411764706,5.88235294118,8.23529411765,12.5490196078,5.09803921569,5.09803921569,8.23529411765,229.645093946,1.8093249826,94.88,21.99,18.63,76.22,3.36,1.64,29.3717277487,12.64185801
Stupidfamouspeople-PaparazziVideoOfMileyCyrusAtZ100AndDeniesAutographHoun625.xml,1,music_and_entertainment,0,12.75,0.0,0.0,0.0,3.78,45.73,0.0,0.0,14.52,0.0,47.26,100.0,4.0,3.4226138716316967,14.2862745098,17.8509803922,16.031372549,11.9490196078,16.8431372549,14.4745098039,12.0705882353,20.6666666667,15.9411764706,7.45098039216,12.5490196078,13.3333333333,10.9803921569,18.8235294118,15.6862745098,9.01960784314,16.862745098,11.7647058824,1809.95475113,1.35746606335,5.75,96.2,5.62,0.13,90.58,1.14,1.19109947644,1.94422450955
Podjumper-IWantItThatGaySong340.xml,1,default_category,7,0.0,76.0,0.0,0.0,8.69,0.0,0.0,0.0,3.11,0.0,78.06,100.0,6.0,5.0990195135927845,44.7725490196,39.937254902,47.2784313725,51.9725490196,46.9529411765,48.8549019608,45.862745098,37.5529411765,35.9882352941,18.8235294118,18.431372549,18.431372549,16.0784313725,16.0784313725,13.7254901961,15.6862745098,11.7647058824,12.9411764706,3142.85714286,2.85714285714,59.35,51.71,18.13,38.61,33.59,6.54,1.20418848168,0.615817717955
Erielookingproductions-Promo2ForBlogWorldExpo2008Coverage464.xml,1,default_category,6,94.43,0.0,0.0,0.0,0.0,0.0,85.96,0.0,8.47,0.0,0.0,100.0,1.0,1.0,70.9529411765,82.0431372549,71.3450980392,68.6,70.3176470588,68.6705882353,82.168627451,80.5647058824,82.5411764706,17.2549019608,17.2549019608,18.431372549,16.4705882353,18.431372549,18.8235294118,15.6862745098,16.4705882353,15.6862745098,21688.3116883,1.2987012987,76.73,15.19,9.37,66.69,5.82,16.3,0.0785340314136,0.677399489751
Thatsportsshow-ThatSportsShowMarburyPitBullsAndInterns384.xml,1,sports,4,0.0,0.0,0.0,0.0,2.99,88.27,0.0,0.0,0.0,0.0,91.26,100.0,2.25,1.479019945774904,69.2862745098,58.0823529412,55.9607843137,60.9450980392,68.1098039216,49.2392156863,61.6588235294,60.2549019608,50.8392156863,7.8431372549,13.7254901961,15.6862745098,10.9803921569,8.62745098039,21.1764705882,3.13725490196,4.70588235294,14.1176470588,603.448275862,0.0,90.96,17.8,10.96,80.0,6.84,1.64,5.62827225131,2.04099586522
Where-Where09JohnGeraciDIYCityAnOperatingSystemForCities435.xml,1,technology,16,5.13,0.0,0.0,88.68,2.6,0.0,0.0,0.0,2.7,3.78,88.85,100.0,5.25,3.112474899497183,43.0196078431,55.4784313725,42.0196078431,44.6901960784,63.6941176471,44.6392156863,41.4274509804,54.1294117647,40.1803921569,19.6078431373,25.0980392157,20.3921568627,19.2156862745,20.7843137255,20.7843137255,19.6078431373,21.9607843137,20.7843137255,212.992545261,4.79233226837,95.69,30.03,28.3,67.34,1.73,2.49,22.997382199,8.26075481657
BreakRoomLive-RobertKennerInterviewBreakRoomLivecom398.xml,1,comedy,19,0.0,5.24,0.0,87.8,2.56,0.0,0.0,0.0,0.0,3.32,86.73,100.0,0.0,0.0,13.4980392157,14.1058823529,15.1215686275,16.5333333333,19.9490196078,15.7294117647,13.4745098039,13.5294117647,13.3058823529,8.23529411765,7.45098039216,9.01960784314,6.27450980392,7.05882352941,7.05882352941,7.8431372549,8.23529411765,9.01960784314,52.3560209424,12.5654450262,93.32,17.96,16.61,76.7,1.34,5.06,11.5445026178,5.04090789126
Crashsolo-OneMinuteEllaMinnowPea227.xml,1,literature,1,22.61,0.0,0.0,0.0,0.0,59.68,0.0,0.0,0.0,0.0,79.15,100.0,7.0,7.0,3.61568627451,3.36470588235,2.87058823529,6.07058823529,11.537254902,6.15294117647,3.65490196078,3.69803921569,3.73725490196,15.2941176471,14.1176470588,11.7647058824,14.1176470588,12.1568627451,18.0392156863,15.6862745098,15.6862745098,16.0784313725,169.491525424,0.0,78.21,52.2,33.76,44.45,18.44,3.01,0.994764397906,0.519046362277
CageRadio-GCWeighinFromTulare564.xml,1,default_category,32,16.61,18.68,12.3,3.01,3.99,25.53,0.0,0.0,0.7,7.57,70.96,100.0,5.666666666666667,6.749485577105529,17.0431372549,21.7019607843,1.32156862745,20.3411764706,26.862745098,4.83921568627,0.203921568627,2.4,7.90196078431,5.09803921569,7.8431372549,2.35294117647,5.09803921569,7.45098039216,6.27450980392,0.392156862745,3.13725490196,5.49019607843,116.115411682,2.60380014075,15.53,86.69,12.08,3.41,74.61,9.83,38.5078534031,25.002199349
EconomyInCrisis-PayingForNationalHealthCare997.xml,1,default_category,18,97.53,0.0,0.0,0.0,0.0,0.0,93.13,0.0,4.4,0.0,0.0,100.0,1.5,1.5,14.1058823529,27.1058823529,17.3921568627,19.6235294118,54.7960784314,31.4117647059,26.9568627451,24.831372549,21.5411764706,25.0980392157,22.7450980392,31.7647058824,14.1176470588,6.27450980392,14.5098039216,6.27450980392,3.92156862745,8.23529411765,121.951219512,0.609756097561,93.93,11.65,6.89,86.71,4.76,0.85,3.36387434555,1.44277293921
Jumplynx-13GlossyOutlinedTextEffectsJumplynxVideoTutorial487.xml,1,art,16,4.18,4.53,9.7,56.15,3.29,0.0,0.0,0.0,0.21,14.26,59.28,100.0,1.5,1.5,51.0588235294,45.0784313725,59.7254901961,40.9176470588,31.8862745098,58.0235294118,35.9882352941,30.431372549,59.3176470588,10.1960784314,16.0784313725,2.74509803922,18.431372549,29.0196078431,5.88235294118,17.2549019608,27.4509803922,5.49019607843,197.368421053,16.5789473684,77.31,42.86,27.28,50.04,15.58,6.94,11.5837696335,6.6860209378
ECOTV-ProjetoAnitapolisEmDebate420.xml,1,the_environment,32,0.0,0.0,0.0,67.86,2.9,14.96,0.0,0.0,0.0,26.64,59.08,100.0,19.5,0.5,5.97647058824,4.95294117647,4.98431372549,5.73333333333,4.87450980392,4.36470588235,3.98431372549,1.96862745098,1.71764705882,1.17647058824,4.70588235294,7.05882352941,0.392156862745,5.88235294118,9.01960784314,3.13725490196,1.17647058824,2.74509803922,66.6666666667,3.33333333333,38.67,97.27,37.05,1.62,60.22,0.72,0.0130890052356,2.63921879124
UBM-01056TheThreshingFloor553.xml,1,religion,20,2.11,2.92,1.41,79.37,1.1,0.3,0.0,0.0,0.78,80.74,0.0,100.0,0.0,0.0,7.71764705882,10.1960784314,7.46274509804,8.21960784314,10.4078431373,7.10980392157,5.70980392157,6.95294117647,6.12941176471,23.9215686275,23.137254902,23.5294117647,22.3529411765,21.1764705882,23.5294117647,23.5294117647,21.9607843137,23.5294117647,71.7566016073,10.3903559127,82.45,45.98,31.95,50.51,14.03,3.48,53.2853403141,30.6501275622
UBM-02073JesusWillShepherdHisFlock5245.xml,1,religion,1,0.87,2.26,1.39,86.66,1.5,0.71,0.0,0.0,0.15,84.86,0.0,100.0,3.0,2.160246899469287,49.5254901961,47.0,24.1921568627,18.6941176471,27.2666666667,24.5294117647,22.4823529412,26.6901960784,24.8470588235,29.4117647059,27.8431372549,19.2156862745,17.2549019608,16.4705882353,16.862745098,18.8235294118,19.6078431373,18.8235294118,186.727951738,26.6877334099,87.25,42.4,33.6,53.65,8.79,3.9,53.1806282723,30.6237353743
Politicallunch-PoliticalLunch090308RNCDay3PlusProtestsAndPaul965.xml,1,politics,4,0.0,32.47,0.0,57.9,1.21,4.33,0.0,0.0,27.57,0.0,67.65,100.0,5.333333333333333,4.307615994440028,31.2941176471,28.8705882353,25.4117647059,29.8431372549,36.1803921569,18.7254901961,30.6509803922,51.9215686275,24.4274509804,15.6862745098,11.7647058824,12.1568627451,19.2156862745,15.6862745098,21.1764705882,15.6862745098,10.9803921569,19.2156862745,600.414078675,2.89855072464,90.37,14.33,8.05,82.32,6.28,3.06,9.69895287958,4.24914225389
CIBERCULTURAL-BlindagemOrquestraSinfnicaDoParan895.xml,1,art,14,1.59,0.0,0.0,0.0,0.95,20.24,0.0,0.0,1.03,0.0,21.64,100.0,1.0,0.816496580927726,38.2352941176,37.5411764706,31.5529411765,33.5411764706,31.4,30.8980392157,31.4941176471,29.5921568627,28.1843137255,17.6470588235,18.431372549,21.568627451,14.1176470588,12.1568627451,17.2549019608,14.9019607843,11.7647058824,15.2941176471,540.540540541,1.35135135135,2.19,96.49,2.01,0.19,94.48,2.51,0.0523560209424,1.95302190552
JustinChenette-BehindTheScenesTheJustinChenetteStory596.xml,1,the_mainstream_media,19,1.18,19.71,0.0,65.96,1.06,0.0,0.0,0.0,4.77,12.41,69.41,100.0,6.4,5.571355310873648,1.15294117647,3.62352941176,3.79215686275,6.46666666667,10.662745098,11.7882352941,8.52156862745,14.9098039216,13.7764705882,2.35294117647,8.23529411765,6.27450980392,8.62745098039,9.01960784314,7.45098039216,13.3333333333,25.8823529412,9.41176470588,80.0,4.97777777778,58.45,44.14,22.75,35.6,21.39,20.14,23.664921466,9.89707046714
Legourmettv-MontrealSteakSpiceRecipe377.xml,1,food_and_drink,8,0.0,0.0,0.0,84.28,2.2,0.0,0.0,0.0,0.0,0.0,84.07,100.0,15.4,11.48216007552586,35.2392156863,31.5725490196,27.5725490196,34.6666666667,35.5725490196,33.9333333333,30.1019607843,30.5450980392,28.3450980392,14.9019607843,12.5490196078,9.41176470588,10.1960784314,8.62745098039,7.05882352941,15.2941176471,14.1176470588,11.7647058824,930.23255814,0.0,54.93,22.03,9.6,45.33,12.43,31.82,3.32460732984,1.51315210698
NovyMirror-NovyMirror3826.xml,1,literature,24,13.78,0.0,27.95,23.74,3.25,0.0,0.43,0.0,2.8,0.0,57.86,100.0,8.666666666666666,6.69991708074726,10.4392156863,12.7607843137,4.92941176471,15.7137254902,20.9176470588,14.7098039216,5.15294117647,10.9803921569,5.95294117647,9.80392156863,6.66666666667,8.23529411765,10.9803921569,9.01960784314,9.41176470588,6.27450980392,4.3137254902,5.49019607843,314.285714286,4.0,85.58,40.2,30.35,55.08,9.85,4.04,5.14397905759,3.07908858978
SheliMchugh-SheliRidesTheZiprider444.xml,1,default_category,29,5.07,0.0,0.0,0.0,6.65,20.73,0.0,0.0,0.0,0.0,31.85,100.0,9.833333333333334,9.92331709773613,53.6274509804,58.0196078431,58.4666666667,59.9450980392,66.9098039216,58.3529411765,60.9725490196,63.6352941176,56.7529411765,16.862745098,16.0784313725,18.8235294118,19.2156862745,21.1764705882,17.2549019608,17.6470588235,19.6078431373,18.0392156863,1739.13043478,0.621118012422,10.34,85.65,6.48,3.53,79.18,9.82,0.0130890052356,1.4163807513
Kcscienceinc-KCScienceINC110.xml,1,documentary,0,0.0,0.0,0.0,0.0,0.0,81.23,0.0,0.0,0.0,0.0,81.23,100.0,10.75,13.5531361684298,37.3490196078,40.3450980392,39.0078431373,38.6588235294,43.6470588235,42.6705882353,35.2039215686,37.4941176471,35.0274509804,26.6666666667,25.8823529412,24.7058823529,25.4901960784,23.5294117647,24.3137254902,25.8823529412,26.6666666667,23.5294117647,1967.21311475,0.0,77.77,46.23,33.15,43.77,13.08,6.89,1.12565445026,0.536641154218
WowCool-WowCoolShowSeason1LateNightVan477.xml,1,documentary,27,6.65,9.8,0.0,0.0,2.93,42.82,42.82,0.0,2.01,0.0,16.46,100.0,0.0,0.0,11.4980392157,14.2941176471,10.5607843137,8.36470588235,12.6509803922,10.0274509804,7.4431372549,7.34117647059,12.631372549,9.41176470588,10.9803921569,9.80392156863,6.27450980392,10.1960784314,7.45098039216,5.49019607843,5.09803921569,7.45098039216,2017.93721973,1.12107623318,17.42,85.2,5.7,11.72,79.5,2.14,1.5445026178,3.92363860297
Francoventoso-thisincanto2180.xml,1,music_and_entertainment,26,7.16,0.0,0.0,0.0,3.65,6.12,0.0,6.12,0.0,1.6,9.21,100.0,0.0,0.0,6.87058823529,9.85098039216,7.91764705882,14.4745098039,21.0509803922,12.4901960784,14.4,15.4705882353,12.6392156863,7.45098039216,17.2549019608,8.62745098039,10.9803921569,12.5490196078,9.41176470588,9.80392156863,18.0392156863,4.70588235294,146.198830409,1.46198830409,1.0,99.44,0.9,0.0,98.54,0.23,0.0130890052356,3.00870942201
Theclipshow-65TheClipShowBurgShow172.xml,1,comedy,0,2.12,0.0,4.47,65.58,1.6,5.89,0.0,0.0,23.08,7.35,44.5,100.0,8.0,8.18535277187245,27.8980392157,29.6039215686,28.0784313725,39.6117647059,37.2823529412,35.9294117647,27.1725490196,25.1254901961,23.3921568627,21.1764705882,19.6078431373,20.7843137255,23.137254902,17.6470588235,20.7843137255,17.2549019608,15.2941176471,15.6862745098,1977.40112994,9.88700564972,73.43,52.49,32.05,41.25,20.44,5.82,6.75392670157,3.11427817366
Gleonhard-OurFutureTheCrowdAndTheCloudFuturistGerdLeonhard709.xml,1,videoblogging,33,0.0,0.0,0.0,99.57,0.0,0.0,0.0,0.0,0.39,10.96,84.83,100.0,4.833333333333333,5.273097339852125,21.0980392157,28.3137254902,18.0352941176,18.062745098,25.337254902,14.9254901961,18.2823529412,25.2235294118,17.6509803922,9.01960784314,14.1176470588,7.05882352941,12.5490196078,17.6470588235,10.1960784314,10.1960784314,16.4705882353,9.01960784314,500.410172272,0.492206726825,96.99,14.93,12.9,84.0,2.03,0.89,27.0418848168,10.7240256884
TheJAMAREPORT-STJOHNSWORTDOESNOTIMPROVESYMPTOMSOFATTENTIONDEFICITHYPE461.xml,1,health,29,0.0,0.0,0.0,0.0,1.59,94.1,83.48,0.0,0.0,12.21,0.0,100.0,10.25,5.80409338312195,29.8117647059,35.1490196078,32.5882352941,36.8862745098,41.2196078431,33.2470588235,31.6666666667,32.4274509804,29.3254901961,17.2549019608,18.431372549,19.2156862745,18.0392156863,12.9411764706,19.2156862745,18.0392156863,14.5098039216,20.0,1746.03174603,1.5873015873,82.44,19.13,5.17,77.26,13.95,2.26,2.30366492147,1.10847189232
